age,gender,heightCm,weightKg,bodyFatPercent,diastolic,systolic,gripForce,sitAndBendForwardCm,sitUpsCounts,broadJumpCm,performanceClass,genderEncoded,bmi,sitUpsCounts_zGender,gripPerLeanMass,genderXgrip
64.0,M,165.8,61.3,8.5,66.0,114.0,34.9,7.6,33.0,166.0,B,1,22.299309849092236,-1.026956953212178,0.6222198450690414,34.9
21.0,M,187.4,84.4,18.8,82.0,151.0,50.8,16.8,49.0,257.0,B,1,24.032739196942032,0.3463528578700315,0.7412509046763008,50.8
56.0,F,149.4,51.6,35.1,83.0,132.0,25.5,18.8,11.0,117.0,C,0,23.117906700429565,-1.505909188053235,0.761457698785251,0.0
22.0,M,167.3,61.4,16.4,68.0,114.0,38.8,19.9,67.0,240.0,A,1,21.93696231665755,1.8913263953375172,0.755887349406979,38.8
28.0,F,165.4,62.0,31.1,58.0,102.0,25.0,21.7,31.0,170.0,C,0,22.663171177125108,-0.0241105697590784,0.5852333910763612,0.0
53.0,F,152.7,46.9,27.5,68.0,126.0,23.5,18.5,20.0,152.0,B,0,20.113829694617174,-0.8390998098208644,0.6911256525255496,0.0
23.0,M,165.7,62.7,23.2,70.0,123.0,37.7,25.5,35.0,237.0,D,1,22.83613091112521,-0.8552932268269019,0.7829113503455608,37.7
46.0,M,176.8,80.9,22.7,82.0,141.0,50.1,22.1,45.0,206.0,A,1,25.881175651604185,0.003025405099479116,0.801142387468278,50.1
44.0,M,172.0,71.0,18.1,69.0,113.0,48.3,28.7,52.0,203.0,A,1,23.99945916711736,0.6038484474479457,0.8306247742867462,48.3
27.0,M,173.8,68.4,13.9,69.0,110.0,47.8,14.1,49.0,244.0,B,1,22.644177864058125,0.3463528578700315,0.81164972050723,47.8
45.0,M,166.5,71.5,26.6,99.0,160.0,47.8,24.2,47.0,201.0,A,1,25.791557323088853,0.17468913148475532,0.9108058154379679,47.8
63.0,M,164.7,73.8,36.7,81.0,141.0,35.6,9.0,22.0,135.0,D,1,27.20628000570669,-1.9711074483311972,0.7620613330935838,35.6
26.0,M,183.4,83.6,14.1,79.0,145.0,50.6,16.0,51.0,231.0,A,1,24.854647878614177,0.5180165842553077,0.7046136878867717,50.6
32.0,M,170.8,72.2,24.1,80.0,127.0,47.4,16.6,60.0,205.0,B,1,24.749217074628824,1.2905033529890506,0.8649666604622643,47.4
22.0,F,167.0,50.3,18.9,77.0,120.0,27.9,23.3,39.0,168.0,A,0,18.03578471798917,0.5686088775585841,0.683935842405493,0.0
21.0,M,175.0,84.7,28.0,61.0,133.0,50.9,11.6,42.0,156.0,D,1,27.65714285714286,-0.25447018447843517,0.8346451528269709,50.9
21.0,M,178.9,75.5,17.2,81.0,138.0,40.8,15.4,55.0,213.0,B,1,23.589909267897315,0.86134403702586,0.6526538055475573,40.8
54.0,F,148.0,53.4,27.9,97.0,159.0,27.9,23.0,35.0,145.0,A,0,24.3791088385683,0.2722491538997529,0.7246489738035499,0.0
21.0,M,179.0,82.8,15.4,67.0,122.0,58.9,19.9,56.0,278.0,B,1,25.84189007833713,0.9471759002184982,0.8408423841664668,58.9
24.0,M,163.9,64.8,23.6,94.0,141.0,39.7,13.2,47.0,224.0,C,1,24.122210264521627,0.17468913148475532,0.8019035615021655,39.7
31.0,M,178.0,84.66,18.9,75.0,129.0,59.2,15.1,47.0,196.0,A,1,26.7201110970837,0.17468913148475532,0.8622289258579251,59.2
27.0,M,180.9,77.1,19.9,76.0,156.0,40.9,22.0,52.0,209.0,B,1,23.560106231327236,0.6038484474479457,0.6622720302604882,40.9
22.0,F,163.8,54.2,28.4,96.0,151.0,23.6,19.4,41.0,155.0,B,0,20.2009359518517,0.7167887393879998,0.6081345729658414,0.0
61.0,F,152.6,56.4,37.6,93.0,136.0,28.9,20.2,4.0,125.0,D,0,24.219771234813255,-2.0245387044561896,0.8211720312784143,0.0
60.0,M,171.9,60.9,16.7,78.0,128.0,33.6,10.9,28.0,190.0,B,1,20.60940905819061,-1.4561162691753686,0.6623338990768722,33.6
41.0,F,160.0,50.0,20.6,62.0,106.0,27.4,22.6,38.0,178.0,A,0,19.531249999999996,0.49451894664387636,0.690176322418136,0.0
59.0,M,166.1,67.8,25.9,98.0,151.0,40.6,22.4,34.0,188.0,B,1,24.574824723143575,-0.9411250900195399,0.8081242361633606,40.6
51.0,M,174.5,71.2,21.2,92.0,136.0,40.7,13.0,41.0,203.0,C,1,23.382402443329692,-0.34030204767107325,0.7254177836080534,40.7
34.0,M,181.1,70.5,19.4,70.0,131.0,34.1,12.7,40.0,217.0,C,1,21.495730886865072,-0.4261339108637114,0.6001091107474087,34.1
22.0,F,169.2,53.2,16.0,66.0,103.0,30.0,27.1,54.0,202.0,A,0,18.58278982166111,1.6799578412792016,0.6713211600429645,0.0
22.0,F,162.1,55.1,23.2,61.0,99.0,28.5,23.1,43.0,198.0,A,0,20.969378998120366,0.8649686012174155,0.6734913793103449,0.0
23.0,F,161.8,47.8,17.2,66.0,103.0,25.2,21.5,47.0,178.0,A,0,18.258742423385854,1.1613283248762467,0.6367109332363107,0.0
27.0,F,152.3,55.5,37.5,81.0,126.0,16.6,16.1,37.0,113.0,D,0,23.92727144174528,0.4204290157291685,0.4785585585585586,0.0
25.0,F,160.9,63.7,36.1,99.0,144.0,26.4,23.6,37.0,179.0,B,0,24.60522519188793,0.4204290157291685,0.6485801254412924,0.0
37.0,F,149.5,38.1,17.3,66.0,110.0,16.2,23.0,35.0,167.0,A,0,17.046789185803288,0.2722491538997529,0.5141437126888764,0.0
21.0,M,170.0,50.1,16.3,67.0,124.0,28.5,6.4,44.0,210.0,C,1,17.33564013840831,-0.08280645809315898,0.6796442956381145,28.5
31.0,M,174.0,67.6,15.6,82.0,140.0,39.3,5.1,38.0,225.0,C,1,22.327916501519354,-0.5977976372489876,0.6888162876132253,39.3
49.0,M,176.2,73.3,22.2,88.0,147.0,45.0,9.9,33.0,223.0,C,1,23.609792298247406,-1.026956953212178,0.7890943651648155,45.0
27.0,M,182.5,81.0,17.8,66.0,115.0,42.0,9.1,44.0,233.0,C,1,24.319759804841436,-0.08280645809315898,0.6308011174191224,42.0
49.0,F,155.9,57.0,23.3,67.0,104.0,25.1,17.5,25.0,110.0,C,0,23.45214794931538,-0.46865015524732534,0.5741210915162744,0.0
36.0,F,156.6,55.0,26.6,80.0,124.0,30.1,12.5,24.0,149.0,C,0,22.427412659499684,-0.5427400861620332,0.7456031706712907,0.0
33.0,M,179.2,76.3,23.8,85.0,126.0,32.0,8.7,36.0,188.0,D,1,23.76011439732143,-0.7694613636342638,0.5503899168567232,32.0
61.0,F,146.5,56.16,37.3,89.0,152.0,26.9,23.5,12.0,118.0,B,0,26.166874395741356,-1.431819257138527,0.7639371674459394,0.0
24.0,F,166.9,70.0,23.7,55.0,102.0,39.1,23.8,47.0,186.0,A,0,25.12958789988803,1.1613283248762467,0.7320726455719903,0.0
25.0,M,168.8,63.9,26.0,81.0,131.0,38.2,20.1,49.0,215.0,B,1,22.426214595359486,0.3463528578700315,0.8078501036247515,38.2
28.0,F,161.4,55.9,35.2,77.0,128.0,22.4,18.1,30.0,152.0,B,0,21.458766155495052,-0.09820050067378622,0.6183882152874401,0.0
26.0,F,162.6,57.2,32.6,69.0,116.0,26.9,20.6,43.0,128.0,A,0,21.634902695890432,0.8649686012174155,0.6977443921064099,0.0
62.0,M,175.0,68.0,22.6,75.0,123.0,46.0,2.8,33.0,194.0,C,1,22.20408163265306,-1.026956953212178,0.8739930080559355,46.0
51.0,M,172.4,75.6,23.3,83.0,120.0,47.4,22.4,55.0,211.0,A,1,25.435909582743417,0.86134403702586,0.8174499699923429,47.4
26.0,M,180.2,103.4,24.7,70.0,128.0,67.6,16.2,46.0,219.0,B,1,31.842779203277658,0.08885726829211721,0.8682227890501178,67.6
21.0,F,160.7,56.6,29.2,71.0,110.0,25.6,30.1,32.0,157.0,B,0,21.917180165029396,0.049979361155629426,0.6388373160847258,0.0
56.0,F,149.0,46.7,23.2,95.0,157.0,25.0,28.0,41.0,186.0,A,0,21.0350885095266,0.7167887393879998,0.6970467523197715,0.0
52.0,M,165.4,74.8,27.5,86.0,143.0,38.9,18.2,56.0,217.0,B,1,27.34201942014448,0.9471759002184982,0.717315139221833,38.9
21.0,F,169.2,64.9,35.3,68.0,125.0,29.9,22.3,39.0,174.0,B,0,22.669606380184323,0.5686088775585841,0.7120692159855966,0.0
56.0,F,157.2,60.4,36.2,70.0,118.0,24.2,14.3,16.0,132.0,C,0,24.44172510019489,-1.1354595334796957,0.6279972596483215,0.0
36.0,M,169.9,67.1,17.9,98.0,149.0,48.8,16.3,59.0,228.0,B,1,23.245332486200894,1.2046714897964126,0.8858376702469273,48.8
32.0,F,163.5,55.6,25.5,68.0,108.0,28.2,24.5,36.0,183.0,A,0,20.79884783360922,0.34633908481446074,0.6807976437641832,0.0
21.0,F,159.9,49.7,25.4,76.0,116.0,23.4,24.3,11.0,145.0,D,0,19.43835284795336,-1.505909188053235,0.631132640346098,0.0
63.0,M,165.8,63.9,20.7,82.0,123.0,26.9,14.2,28.0,160.0,B,1,23.245120707291907,-1.4561162691753686,0.5308578386389515,26.9
32.0,M,168.0,69.8,21.9,88.0,127.0,50.9,26.3,68.0,248.0,A,1,24.73072562358277,1.9771582585301553,0.9337085288495758,50.9
28.0,M,175.1,75.5,13.8,71.0,126.0,44.5,11.4,66.0,247.0,B,1,24.624910428926803,1.8054945321448792,0.6837633103363501,44.5
40.0,M,169.8,84.1,25.0,93.0,132.0,57.9,19.8,40.0,220.0,B,1,29.168938444868964,-0.4261339108637114,0.9179548156956006,57.9
26.0,F,158.8,56.9,27.6,60.0,93.0,21.8,20.8,37.0,172.0,B,0,22.563749532069863,0.4204290157291685,0.5291827282525319,0.0
56.0,F,156.9,49.9,35.9,67.0,128.0,12.1,1.2,20.0,118.0,D,0,20.270042461473718,-0.8390998098208644,0.37829168477360336,0.0
22.0,M,168.4,69.9,15.0,51.0,118.0,44.0,16.3,61.0,234.0,A,1,24.648642244176006,1.3763352161816886,0.7405537322225026,44.0
29.0,M,172.7,72.6,27.5,82.0,121.0,35.0,3.3,40.0,213.0,D,1,24.34175828634022,-0.4261339108637114,0.6649567778094425,35.0
61.0,M,171.6,86.4,28.7,70.0,142.0,35.1,-2.4,12.0,162.0,D,1,29.34128808254683,-2.829426080257578,0.5697755960729313,35.1
54.0,F,162.9,51.4,29.4,82.0,122.0,19.5,20.5,24.0,134.0,C,0,19.36961329735258,-0.5427400861620332,0.5373618015674431,0.0
56.0,M,168.8,66.4,23.8,91.0,143.0,34.3,20.2,35.0,186.0,C,1,23.303609532580126,-0.8552932268269019,0.6779084843310248,34.3
36.0,M,173.0,72.7,19.2,91.0,149.0,45.9,7.8,46.0,204.0,C,1,24.29082161114638,0.08885726829211721,0.7813883176488212,45.9
24.0,M,167.5,65.66,19.1,98.0,154.0,45.3,18.3,44.0,241.0,C,1,23.402985074626866,-0.08280645809315898,0.8528031621112921,45.3
59.0,F,145.7,51.6,41.4,99.0,154.0,24.8,20.1,12.0,122.0,C,0,24.306957301249412,-1.431819257138527,0.820170913035426,0.0
23.0,F,158.2,47.9,30.4,75.0,116.0,21.6,10.9,26.0,131.0,C,0,19.139145986533077,-0.3945602243326175,0.6479015189691167,0.0
41.0,M,179.3,73.4,18.0,99.0,150.0,43.3,17.3,47.0,246.0,B,1,22.831554452479725,0.17468913148475532,0.7194125074765733,43.3
35.0,M,169.9,61.7,22.2,85.0,136.0,38.1,14.3,37.0,216.0,C,1,21.374620184777875,-0.6836295004416256,0.7937070075370918,38.1
30.0,M,163.7,65.5,23.6,84.0,116.0,43.5,14.5,42.0,230.0,B,1,24.442405296874476,-0.25447018447843517,0.8692698133567803,43.5
44.0,F,167.8,63.8,24.3,63.0,117.0,29.1,14.8,43.0,170.0,C,0,22.65879267701915,0.8649686012174155,0.6025268859505639,0.0
28.0,M,170.0,74.0,28.0,83.0,130.0,37.7,6.0,50.0,193.0,D,1,25.605536332179934,0.4321847210626696,0.7075825825825827,37.7
22.0,M,169.5,65.0,20.1,60.0,110.0,38.1,16.2,40.0,151.0,D,1,22.624237519687437,-0.4261339108637114,0.7336093193414847,38.1
21.0,M,187.9,74.7,21.06,73.0,123.0,44.7,7.7,45.0,221.0,C,1,21.157631149697746,0.003025405099479116,0.7580359441312247,44.7
53.0,M,170.0,75.1,22.4,99.0,142.0,42.8,7.4,29.0,181.0,D,1,25.986159169550174,-1.3702844059827304,0.7344159677131522,42.8
21.0,F,158.4,48.9,22.7,81.0,128.0,25.0,21.4,41.0,163.0,A,0,19.489401591674316,0.7167887393879998,0.6613809104305061,0.0
63.0,F,157.6,58.2,29.2,76.0,121.0,22.9,17.9,27.0,126.0,B,0,23.432064727253994,-0.32047029341790967,0.5557497039237386,0.0
23.0,F,161.1,53.0,28.4,72.0,116.0,28.9,-4.4,22.0,143.0,D,0,20.421365989024096,-0.6909199479914488,0.7615684621060398,0.0
62.0,M,174.7,71.9,23.6,74.0,130.0,41.2,16.6,40.0,205.0,A,1,23.5582529409317,-0.4261339108637114,0.7500236657952799,41.2
32.0,M,179.7,90.0,29.3,96.0,151.0,49.7,1.5,50.0,216.0,D,1,27.87060236732897,0.4321847210626696,0.781078107810781,49.7
38.0,M,172.3,71.6,15.5,65.0,111.0,47.4,6.2,47.0,230.0,C,1,24.118065340420088,0.17468913148475532,0.7834451753661036,47.4
24.0,M,180.3,80.2,24.7,77.0,127.0,64.3,19.0,57.0,235.0,A,1,24.67078194996999,1.0330077634111363,1.064735240252622,64.3
23.0,M,183.3,79.4,19.8,79.0,136.0,48.9,23.0,48.0,199.0,C,1,23.631733072134224,0.2605209946773934,0.7679164808382066,48.9
63.0,M,172.4,71.66,18.9,79.0,152.0,43.1,15.8,38.0,173.0,A,1,24.110281490732717,-0.5977976372489876,0.7416168900063425,43.1
27.0,M,178.8,73.38,7.8,75.0,126.0,49.6,21.5,54.0,223.0,A,1,22.95317027761512,0.775512173833222,0.7331165909605543,49.6
59.0,F,158.2,54.34,29.6,74.0,133.0,25.1,28.6,42.0,148.0,A,0,21.71234223190412,0.7908786703027076,0.656117208150701,0.0
36.0,F,166.5,53.7,25.9,84.0,130.0,27.4,18.9,40.0,186.0,A,0,19.370722073424776,0.642698808473292,0.688585810608745,0.0
34.0,F,167.5,65.8,26.0,61.0,115.0,31.0,20.5,50.0,174.0,B,0,23.452884829583425,1.3835981176203702,0.6366548919740409,0.0
23.0,M,180.4,90.5,26.8,70.0,120.0,46.1,4.5,42.0,185.0,D,1,27.808368690419417,-0.25447018447843517,0.6958910726685386,46.1
21.0,F,158.8,49.7,28.4,84.0,139.0,15.2,24.2,28.0,174.0,D,0,19.7085826317025,-0.24638036250320186,0.4271438687993885,0.0
24.0,M,177.0,89.9,18.9,80.0,117.0,56.8,12.7,54.0,232.0,C,1,28.695457882473107,0.775512173833222,0.7790544089953352,56.8
55.0,M,170.0,75.5,20.6,67.0,114.0,45.4,12.5,40.0,216.0,B,1,26.124567474048447,-0.4261339108637114,0.7573356464877308,45.4
43.0,M,169.0,68.6,12.4,80.0,120.0,45.7,20.2,55.0,239.0,A,1,24.018766849900214,0.86134403702586,0.7604803173715672,45.7
22.0,F,159.3,54.0,21.3,66.0,108.0,23.0,27.2,33.0,189.0,B,0,21.279538659601855,0.12406929207033725,0.5412019389147724,0.0
46.0,M,173.9,69.4,17.8,88.0,138.0,43.9,14.5,46.0,237.0,A,1,22.948817193491927,0.08885726829211721,0.7695436027963005,43.9
24.0,M,176.0,77.5,24.7,75.0,114.0,35.6,9.3,38.0,200.0,D,1,25.019369834710744,-0.5977976372489876,0.610032986334233,35.6
56.0,F,164.0,57.6,23.2,95.0,127.0,24.4,23.6,27.0,149.0,A,0,21.41582391433671,-0.32047029341790967,0.5515769675925926,0.0
28.0,M,171.4,76.8,25.1,84.0,130.0,47.8,23.0,41.0,217.0,D,1,26.14204662270627,-0.34030204767107325,0.830969069870939,47.8
53.0,F,160.4,59.3,20.3,57.0,102.0,22.5,-5.0,13.0,150.0,D,0,23.04867507042866,-1.3577293262238193,0.4760685623364176,0.0
30.0,M,179.2,76.5,12.6,69.0,132.0,55.4,16.7,50.0,215.0,A,1,23.822395169005105,0.4321847210626696,0.8285846756704206,55.4
21.0,F,153.0,56.9,40.2,70.0,120.0,18.6,19.4,22.0,160.0,D,0,24.306890512196162,-0.6909199479914488,0.5466375910327925,0.0
59.0,F,162.0,65.3,37.6,74.0,133.0,24.7,16.5,11.0,125.0,C,0,24.88187776253619,-1.505909188053235,0.6061766207248596,0.0
27.0,F,164.6,56.9,29.4,68.0,148.0,26.8,19.9,51.0,183.0,A,0,21.00161073865138,1.457688048535078,0.6671412995315076,0.0
38.0,M,179.9,82.2,18.0,97.0,145.0,54.3,20.0,61.0,241.0,B,1,25.398583179278457,1.3763352161816886,0.8055901726900478,54.3
41.0,M,167.9,72.4,20.7,87.0,132.0,44.6,23.3,60.0,212.0,B,1,25.68249273423125,1.2905033529890506,0.77682484167404,44.6
21.0,F,168.4,60.2,34.2,82.0,138.0,25.8,16.8,32.0,162.0,B,0,21.22815827037762,0.049979361155629426,0.6513243595310465,0.0
23.0,F,163.7,53.4,29.6,73.0,116.0,26.6,28.0,43.0,204.0,C,0,19.927090730581632,0.8649686012174155,0.707567245488594,0.0
21.0,F,166.3,47.6,25.3,73.0,112.0,23.8,10.1,42.0,172.0,C,0,17.21164794658893,0.7908786703027076,0.6693440428380187,0.0
63.0,M,160.5,68.2,28.7,84.0,193.0,37.1,14.3,31.0,174.0,A,1,26.474898341436905,-1.1986206795974543,0.762956900132849,37.1
22.0,M,182.9,72.4,12.3,80.0,133.0,52.6,11.2,45.0,225.0,C,1,21.64268583339736,0.003025405099479116,0.8284142953438707,52.6
28.0,M,170.3,52.5,16.8,95.0,134.0,30.1,16.5,25.0,185.0,D,1,18.102143673093902,-1.713611858753283,0.6891025641025641,30.1
25.0,F,154.0,57.9,33.1,62.0,112.0,30.2,18.7,36.0,158.0,C,0,24.41389779052117,0.34633908481446074,0.7796546284894061,0.0
39.0,M,176.9,90.1,21.5,79.0,134.0,46.4,9.3,45.0,225.0,C,1,28.791820438741322,0.003025405099479116,0.6560297475557944,46.4
22.0,M,180.6,80.0,25.2,70.0,142.0,35.6,20.4,49.0,221.0,C,1,24.527568373662785,0.3463528578700315,0.5949197860962566,35.6
30.0,M,170.2,62.9,14.7,78.0,134.0,42.8,27.8,65.0,240.0,A,1,21.713585040617176,1.7196626689522412,0.7977082661587178,42.8
30.0,M,185.2,108.9,23.1,98.0,143.0,54.0,27.7,52.0,231.0,D,1,31.750159771235584,0.6038484474479457,0.6448215456372449,54.0
24.0,F,162.8,59.7,32.6,81.0,134.0,27.7,21.1,47.0,158.0,B,0,22.525037881303238,1.1613283248762467,0.688407417900581,0.0
64.0,M,163.8,68.5,30.9,87.0,145.0,35.5,18.8,26.0,182.0,B,1,25.53070318638084,-1.6277799955606447,0.7499973591642283,35.5
22.0,F,166.0,68.8,31.3,84.0,146.0,33.5,27.8,38.0,181.0,A,0,24.96733923646393,0.49451894664387636,0.7087607054602079,0.0
64.0,F,155.5,60.0,34.9,85.0,130.0,17.0,12.8,20.0,100.0,D,0,24.813639230363627,-0.8390998098208644,0.43522785458269325,0.0
26.0,M,170.1,67.1,16.4,68.0,113.0,35.2,15.4,51.0,225.0,B,1,23.190701876442294,0.5180165842553077,0.6275001960938114,35.2
39.0,F,159.3,50.6,30.8,78.0,128.0,25.2,19.6,32.0,167.0,A,0,19.939715855108407,0.049979361155629426,0.7196874500217049,0.0
50.0,M,165.2,67.0,28.4,96.0,143.0,39.0,13.3,38.0,205.0,B,1,24.550182037767712,-0.5977976372489876,0.8129742349703993,39.0
45.0,F,159.2,59.1,30.7,75.0,106.0,25.0,21.7,35.0,137.0,A,0,23.318539935860212,0.2722491538997529,0.6104067017772601,0.0
52.0,F,150.3,49.1,33.6,70.0,103.0,20.8,19.5,16.0,130.0,D,0,21.735194503430485,-1.1354595334796957,0.637989841238682,0.0
25.0,M,184.0,75.7,9.2,87.0,130.0,51.5,21.8,58.0,230.0,A,1,22.359404536862005,1.1188396266037743,0.7492478424571837,51.5
25.0,M,175.3,63.7,9.9,75.0,119.0,44.6,11.5,55.0,221.0,B,1,20.72886867562054,0.86134403702586,0.7770887745519107,44.6
35.0,M,177.3,82.7,23.8,83.0,125.0,49.0,12.1,51.0,197.0,B,1,26.308012428070487,0.5180165842553077,0.7775630222763872,49.0
63.0,M,169.4,76.1,24.3,79.0,135.0,40.4,17.3,28.0,168.0,B,1,26.51904283330708,-1.4561162691753686,0.7012951393650502,40.4
31.0,M,167.0,71.1,20.0,81.0,140.0,46.9,14.6,53.0,228.0,A,1,25.493922334970776,0.6896803106405839,0.8245428973277075,46.9
42.0,F,158.1,51.0,14.0,68.0,112.0,23.9,20.3,30.0,121.0,B,0,20.403582869151823,-0.09820050067378622,0.5449156406748745,0.0
25.0,F,158.6,46.2,17.8,62.0,115.0,22.1,19.6,21.0,135.0,C,0,18.366889348635368,-0.7650098789061566,0.5819403629622608,0.0
24.0,F,156.1,49.4,25.1,70.0,110.0,21.7,23.8,38.0,137.0,C,0,20.273145756120623,0.49451894664387636,0.586476976049037,0.0
22.0,M,175.1,67.5,18.3,78.0,118.0,39.4,24.9,60.0,163.0,C,1,22.01564839672264,1.2905033529890506,0.7144476177523914,39.4
26.0,M,172.9,83.3,31.5,64.0,133.0,45.2,9.2,44.0,174.0,D,1,27.864741267681815,-0.08280645809315898,0.7921416741879234,45.2
22.0,F,166.0,54.9,23.5,82.0,155.0,28.1,21.5,46.0,167.0,C,0,19.92306575700392,1.0872383939615389,0.6690715144588497,0.0
46.0,M,168.0,58.7,23.2,86.0,155.0,32.9,17.4,38.0,182.0,C,1,20.79790249433107,-0.5977976372489876,0.7297877626348664,32.9
37.0,M,181.2,86.0,23.0,83.0,137.0,52.8,21.3,44.0,222.0,B,1,26.192808307627836,-0.08280645809315898,0.7973421926910299,52.8
28.0,M,170.0,84.2,13.5,93.0,139.0,42.6,23.5,51.0,241.0,C,1,29.134948096885818,0.5180165842553077,0.584899702058133,42.6
24.0,M,176.1,74.8,24.3,96.0,125.0,35.7,-12.0,1.0,200.0,D,1,24.12031004272326,-3.7735765753765973,0.6304791641647653,35.7
27.0,M,170.0,75.9,34.4,82.0,132.0,35.2,-6.6,49.0,202.0,D,1,26.262975778546718,0.3463528578700315,0.7069635913750442,35.2
28.0,M,171.0,74.6,25.2,83.0,143.0,42.4,8.0,52.0,213.0,D,1,25.51212338839301,0.6038484474479457,0.7598457369786813,42.4
23.0,F,163.5,58.5,27.9,85.0,133.0,35.7,26.8,39.0,168.0,C,0,21.88367982493056,0.5686088775585841,0.8464027881503609,0.0
39.0,M,170.8,68.9,19.9,78.0,117.0,43.3,7.4,52.0,215.0,C,1,23.618020172325846,0.6038484474479457,0.7845780582689633,43.3
55.0,F,154.6,58.9,41.3,80.0,130.0,23.1,18.5,27.0,115.0,B,0,24.64315539496828,-0.32047029341790967,0.6681263250449034,0.0
41.0,M,176.2,93.1,35.8,85.0,135.0,36.3,7.1,1.0,182.0,D,1,29.98733510186676,-3.7735765753765973,0.6073260588052241,36.3
36.0,F,165.8,55.78,26.7,73.0,124.0,25.4,23.9,30.0,152.0,B,0,20.291280642452936,-0.09820050067378622,0.6212283004220928,0.0
29.0,M,172.7,71.8,15.7,86.0,148.0,52.2,19.7,57.0,254.0,A,1,24.073529544892946,1.0330077634111363,0.8624193340536684,52.2
41.0,M,177.0,81.7,24.2,95.0,126.0,46.3,7.8,39.0,213.0,C,1,26.07807462734208,-0.5119657740563495,0.7476351798684291,46.3
23.0,F,161.8,58.7,29.6,76.0,124.0,29.0,10.3,44.0,126.0,C,0,22.42234686721234,0.9390585321321233,0.7017577822518198,0.0
22.0,M,175.8,73.3,17.5,83.0,120.0,50.5,7.2,43.0,232.0,C,1,23.717353855153945,-0.1686383212857971,0.8350903303154327,50.5
52.0,F,159.5,55.2,31.5,68.0,103.0,24.4,15.0,16.0,119.0,C,0,21.697899981328803,-1.1354595334796957,0.6452977890616735,0.0
63.0,F,175.1,81.2,26.3,87.0,143.0,40.2,24.4,36.0,167.0,D,0,26.484009626872272,0.34633908481446074,0.6717420510523959,0.0
64.0,M,159.3,56.5,19.8,82.0,154.0,34.2,-1.4,16.0,144.0,D,1,22.264702486435276,-2.4860986274870256,0.7547502924105666,34.2
41.0,M,175.7,81.2,22.0,80.0,117.0,43.7,14.3,42.0,199.0,B,1,26.303437360404715,-0.25447018447843517,0.6899709485916382,43.7
22.0,F,158.5,49.3,27.0,37.0,77.0,27.1,21.0,59.0,178.0,B,0,19.624038451969867,2.0504074958527405,0.7530078635138515,0.0
21.0,F,170.5,67.8,30.7,54.0,102.0,29.7,9.8,39.0,166.0,D,0,23.32281284130683,0.5686088775585841,0.632111251580278,0.0
44.0,M,177.4,87.9,25.9,95.0,155.0,48.7,5.2,28.0,214.0,D,1,27.93068867736273,-1.4561162691753686,0.7476905267456733,48.7
50.0,F,157.3,51.1,29.1,70.0,118.0,21.6,20.5,33.0,164.0,A,0,20.65206365038764,0.12406929207033725,0.5961926475093776,0.0
26.0,M,180.8,69.26,13.6,80.0,120.0,44.0,1.5,53.0,249.0,D,1,21.187788785339496,0.6896803106405839,0.7352862536229559,44.0
53.0,M,167.0,65.7,23.7,99.0,153.0,33.7,14.2,32.0,185.0,C,1,23.55767506902363,-1.112788816404816,0.6722642137999685,33.7
29.0,M,185.0,85.8,23.6,92.0,129.0,51.0,17.2,55.0,231.0,B,1,25.069393718042363,0.86134403702586,0.7780177937246001,51.0
47.0,M,177.7,87.7,28.5,82.0,129.0,40.4,12.2,44.0,204.0,D,1,27.77312429280664,-0.08280645809315898,0.6442816020923203,40.4
25.0,M,179.4,74.3,12.4,92.0,139.0,49.1,20.9,58.0,270.0,A,1,23.085747238720916,1.1188396266037743,0.7543772316352932,49.1
40.0,F,159.1,50.4,16.6,67.0,115.0,28.7,25.7,32.0,162.0,A,0,19.910867264440416,0.049979361155629426,0.682787103650413,0.0
51.0,F,161.2,47.8,17.1,75.0,123.0,23.9,14.1,29.0,154.0,C,0,18.394916537876597,-0.17229043158849405,0.6031363088057902,0.0
40.0,F,163.3,47.7,16.1,70.0,122.0,27.9,27.6,32.0,185.0,A,0,17.88735019344213,0.049979361155629426,0.6971461983043605,0.0
27.0,F,169.8,64.9,26.9,83.0,132.0,31.3,12.3,49.0,159.0,C,0,22.509680202996385,1.3095081867056624,0.6597543521654907,0.0
24.0,M,179.4,78.1,23.9,76.0,121.0,37.9,-13.1,37.0,217.0,D,1,24.266444944066,-0.6836295004416256,0.6376810618819836,37.9
28.0,M,171.4,68.3,12.6,62.0,130.0,35.9,12.3,52.0,228.0,C,1,23.248721150141126,0.6038484474479457,0.6013984608219894,35.9
43.0,M,174.6,104.9,36.2,97.0,150.0,32.7,-1.3,22.0,173.0,D,1,34.41018515238235,-1.9711074483311972,0.48859788842037954,32.7
54.0,M,176.0,68.9,18.9,82.0,149.0,40.2,10.5,44.0,182.0,B,1,22.243026859504134,-0.08280645809315898,0.7194257479253873,40.2
23.0,F,167.2,54.8,24.5,80.0,110.0,29.0,19.5,39.0,175.0,C,0,19.602344268675168,0.5686088775585841,0.7009232851549283,0.0
28.0,M,175.4,69.9,14.9,82.0,143.0,45.9,23.8,58.0,230.0,B,1,22.720505922933608,1.1188396266037743,0.7716243954348078,45.9
29.0,M,170.0,66.0,20.6,95.0,145.0,39.6,6.0,38.0,185.0,C,1,22.837370242214536,-0.5977976372489876,0.7556675062972292,39.6
54.0,M,163.0,75.5,23.1,77.0,138.0,46.7,3.3,42.0,207.0,D,1,28.416575708532502,-0.25447018447843517,0.804347264444234,46.7
